Date,Station,Latitude,Longitude,AQI,Outlier_IQR,Outlier_Zscore,Outlier_Either,Outlier_Both,ZScore,IQR_LowerBound,IQR_UpperBound,IsHoliday,HolidayName,Season,SeasonOrdinal,MonthName,MonthNum,Quarter,DayofWeek,WeekNum,IsWeekend,IsWinter,Asthma_Risk
2023-06-10,Rohini,28.7325,77.1199,148,0,0,0,0,-0.58,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Saturday,23,1,0,Unsafe
2023-06-11,Rohini,28.7325,77.1199,122,0,0,0,0,-0.8,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Sunday,23,1,0,Unsafe
2023-06-12,Rohini,28.7325,77.1199,122,0,0,0,0,-0.8,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Monday,24,0,0,Unsafe
2023-06-13,Rohini,28.7325,77.1199,212,0,0,0,0,-0.03,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Tuesday,24,0,0,Unsafe
2023-06-14,Rohini,28.7325,77.1199,236,0,0,0,0,0.18,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Wednesday,24,0,0,Unsafe
2023-06-15,Rohini,28.7325,77.1199,169,0,0,0,0,-0.4,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Thursday,24,0,0,Unsafe
2023-06-16,Rohini,28.7325,77.1199,127,0,0,0,0,-0.76,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Friday,24,0,0,Unsafe
2023-06-17,Rohini,28.7325,77.1199,150,0,0,0,0,-0.56,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Saturday,24,1,0,Unsafe
2023-06-18,Rohini,28.7325,77.1199,86,0,0,0,0,-1.11,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Sunday,24,1,0,Caution
2023-06-19,Rohini,28.7325,77.1199,74,0,0,0,0,-1.21,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Monday,25,0,0,Caution
2023-06-20,Rohini,28.7325,77.1199,104,0,0,0,0,-0.95,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Tuesday,25,0,0,Unsafe
2023-06-21,Rohini,28.7325,77.1199,89,0,0,0,0,-1.08,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Wednesday,25,0,0,Caution
2023-06-22,Rohini,28.7325,77.1199,116,0,0,0,0,-0.85,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Thursday,25,0,0,Unsafe
2023-06-23,Rohini,28.7325,77.1199,134,0,0,0,0,-0.7,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Friday,25,0,0,Unsafe
2023-06-24,Rohini,28.7325,77.1199,193,0,0,0,0,-0.19,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Saturday,25,1,0,Unsafe
2023-06-25,Rohini,28.7325,77.1199,64,0,0,0,0,-1.3,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Sunday,25,1,0,Caution
2023-06-26,Rohini,28.7325,77.1199,110,0,0,0,0,-0.9,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Monday,26,0,0,Unsafe
2023-06-27,Rohini,28.7325,77.1199,84,0,0,0,0,-1.13,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Tuesday,26,0,0,Caution
2023-06-28,Rohini,28.7325,77.1199,88,0,0,0,0,-1.09,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Wednesday,26,0,0,Caution
2023-06-29,Rohini,28.7325,77.1199,103,0,0,0,0,-0.96,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Thursday,26,0,0,Unsafe
2023-06-30,Rohini,28.7325,77.1199,65,0,0,0,0,-1.29,-167.0,593.0,0,Regular Day,Monsoon,3,June,6,2,Friday,26,0,0,Caution
2023-07-01,Rohini,28.7325,77.1199,51,0,0,0,0,-1.41,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Saturday,26,1,0,Caution
2023-07-02,Rohini,28.7325,77.1199,52,0,0,0,0,-1.4,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Sunday,26,1,0,Caution
2023-07-03,Rohini,28.7325,77.1199,114,0,0,0,0,-0.87,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Monday,27,0,0,Unsafe
2023-07-04,Rohini,28.7325,77.1199,134,0,0,0,0,-0.7,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Tuesday,27,0,0,Unsafe
2023-07-05,Rohini,28.7325,77.1199,134,0,0,0,0,-0.7,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Wednesday,27,0,0,Unsafe
2023-07-06,Rohini,28.7325,77.1199,65,0,0,0,0,-1.29,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Thursday,27,0,0,Caution
2023-07-07,Rohini,28.7325,77.1199,68,0,0,0,0,-1.26,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Friday,27,0,0,Caution
2023-07-08,Rohini,28.7325,77.1199,72,0,0,0,0,-1.23,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Saturday,27,1,0,Caution
2023-07-09,Rohini,28.7325,77.1199,61,0,0,0,0,-1.32,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Sunday,27,1,0,Caution
2023-07-10,Rohini,28.7325,77.1199,61,0,0,0,0,-1.32,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Monday,28,0,0,Caution
2023-07-11,Rohini,28.7325,77.1199,52,0,0,0,0,-1.4,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Tuesday,28,0,0,Caution
2023-07-12,Rohini,28.7325,77.1199,61,0,0,0,0,-1.32,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Wednesday,28,0,0,Caution
2023-07-13,Rohini,28.7325,77.1199,69,0,0,0,0,-1.25,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Thursday,28,0,0,Caution
2023-07-14,Rohini,28.7325,77.1199,69,0,0,0,0,-1.25,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Friday,28,0,0,Caution
2023-07-15,Rohini,28.7325,77.1199,69,0,0,0,0,-1.25,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Saturday,28,1,0,Caution
2023-07-16,Rohini,28.7325,77.1199,69,0,0,0,0,-1.25,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Sunday,28,1,0,Caution
2023-07-17,Rohini,28.7325,77.1199,69,0,0,0,0,-1.25,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Monday,29,0,0,Caution
2023-07-18,Rohini,28.7325,77.1199,69,0,0,0,0,-1.25,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Tuesday,29,0,0,Caution
2023-07-19,Rohini,28.7325,77.1199,69,0,0,0,0,-1.25,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Wednesday,29,0,0,Caution
2023-07-20,Rohini,28.7325,77.1199,69,0,0,0,0,-1.25,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Thursday,29,0,0,Caution
2023-07-21,Rohini,28.7325,77.1199,69,0,0,0,0,-1.25,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Friday,29,0,0,Caution
2023-07-22,Rohini,28.7325,77.1199,102,0,0,0,0,-0.97,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Saturday,29,1,0,Unsafe
2023-07-23,Rohini,28.7325,77.1199,70,0,0,0,0,-1.25,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Sunday,29,1,0,Caution
2023-07-24,Rohini,28.7325,77.1199,70,0,0,0,0,-1.25,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Monday,30,0,0,Caution
2023-07-25,Rohini,28.7325,77.1199,70,0,0,0,0,-1.25,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Tuesday,30,0,0,Caution
2023-07-26,Rohini,28.7325,77.1199,59,0,0,0,0,-1.34,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Wednesday,30,0,0,Caution
2023-07-27,Rohini,28.7325,77.1199,96,0,0,0,0,-1.02,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Thursday,30,0,0,Caution
2023-07-28,Rohini,28.7325,77.1199,83,0,0,0,0,-1.13,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Friday,30,0,0,Caution
2023-07-29,Rohini,28.7325,77.1199,56,0,0,0,0,-1.37,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Saturday,30,1,0,Caution
2023-07-30,Rohini,28.7325,77.1199,56,0,0,0,0,-1.37,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Sunday,30,1,0,Caution
2023-07-31,Rohini,28.7325,77.1199,56,0,0,0,0,-1.37,-167.0,593.0,0,Regular Day,Monsoon,3,July,7,3,Monday,31,0,0,Caution
2023-08-01,Rohini,28.7325,77.1199,56,0,0,0,0,-1.37,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Tuesday,31,0,0,Caution
2023-08-02,Rohini,28.7325,77.1199,86,0,0,0,0,-1.11,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Wednesday,31,0,0,Caution
2023-08-03,Rohini,28.7325,77.1199,86,0,0,0,0,-1.11,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Thursday,31,0,0,Caution
2023-08-04,Rohini,28.7325,77.1199,102,0,0,0,0,-0.97,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Friday,31,0,0,Unsafe
2023-08-05,Rohini,28.7325,77.1199,87,0,0,0,0,-1.1,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Saturday,31,1,0,Caution
2023-08-06,Rohini,28.7325,77.1199,102,0,0,0,0,-0.97,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Sunday,31,1,0,Unsafe
2023-08-07,Rohini,28.7325,77.1199,109,0,0,0,0,-0.91,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Monday,32,0,0,Unsafe
2023-08-08,Rohini,28.7325,77.1199,124,0,0,0,0,-0.78,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Tuesday,32,0,0,Unsafe
2023-08-09,Rohini,28.7325,77.1199,132,0,0,0,0,-0.71,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Wednesday,32,0,0,Unsafe
2023-08-10,Rohini,28.7325,77.1199,142,0,0,0,0,-0.63,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Thursday,32,0,0,Unsafe
2023-08-11,Rohini,28.7325,77.1199,127,0,0,0,0,-0.76,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Friday,32,0,0,Unsafe
2023-08-12,Rohini,28.7325,77.1199,133,0,0,0,0,-0.71,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Saturday,32,1,0,Unsafe
2023-08-13,Rohini,28.7325,77.1199,118,0,0,0,0,-0.83,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Sunday,32,1,0,Unsafe
2023-08-14,Rohini,28.7325,77.1199,128,0,0,0,0,-0.75,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Monday,33,0,0,Unsafe
2023-08-15,Rohini,28.7325,77.1199,116,0,0,0,0,-0.85,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Tuesday,33,0,0,Unsafe
2023-08-16,Rohini,28.7325,77.1199,116,0,0,0,0,-0.85,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Wednesday,33,0,0,Unsafe
2023-08-17,Rohini,28.7325,77.1199,141,0,0,0,0,-0.64,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Thursday,33,0,0,Unsafe
2023-08-18,Rohini,28.7325,77.1199,171,0,0,0,0,-0.38,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Friday,33,0,0,Unsafe
2023-08-19,Rohini,28.7325,77.1199,171,0,0,0,0,-0.38,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Saturday,33,1,0,Unsafe
2023-08-20,Rohini,28.7325,77.1199,110,0,0,0,0,-0.9,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Sunday,33,1,0,Unsafe
2023-08-21,Rohini,28.7325,77.1199,96,0,0,0,0,-1.02,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Monday,34,0,0,Caution
2023-08-22,Rohini,28.7325,77.1199,102,0,0,0,0,-0.97,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Tuesday,34,0,0,Unsafe
2023-08-23,Rohini,28.7325,77.1199,78,0,0,0,0,-1.18,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Wednesday,34,0,0,Caution
2023-08-24,Rohini,28.7325,77.1199,111,0,0,0,0,-0.89,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Thursday,34,0,0,Unsafe
2023-08-25,Rohini,28.7325,77.1199,121,0,0,0,0,-0.81,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Friday,34,0,0,Unsafe
2023-08-26,Rohini,28.7325,77.1199,169,0,0,0,0,-0.4,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Saturday,34,1,0,Unsafe
2023-08-27,Rohini,28.7325,77.1199,208,0,0,0,0,-0.06,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Sunday,34,1,0,Unsafe
2023-08-28,Rohini,28.7325,77.1199,161,0,0,0,0,-0.47,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Monday,35,0,0,Unsafe
2023-08-29,Rohini,28.7325,77.1199,168,0,0,0,0,-0.41,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Tuesday,35,0,0,Unsafe
2023-08-30,Rohini,28.7325,77.1199,164,0,0,0,0,-0.44,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Wednesday,35,0,0,Unsafe
2023-08-31,Rohini,28.7325,77.1199,162,0,0,0,0,-0.46,-167.0,593.0,0,Regular Day,Monsoon,3,August,8,3,Thursday,35,0,0,Unsafe
2023-09-01,Rohini,28.7325,77.1199,155,0,0,0,0,-0.52,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Friday,35,0,0,Unsafe
2023-09-02,Rohini,28.7325,77.1199,168,0,0,0,0,-0.41,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Saturday,35,1,0,Unsafe
2023-09-03,Rohini,28.7325,77.1199,150,0,0,0,0,-0.56,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Sunday,35,1,0,Unsafe
2023-09-04,Rohini,28.7325,77.1199,146,0,0,0,0,-0.59,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Monday,36,0,0,Unsafe
2023-09-05,Rohini,28.7325,77.1199,118,0,0,0,0,-0.83,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Tuesday,36,0,0,Unsafe
2023-09-06,Rohini,28.7325,77.1199,128,0,0,0,0,-0.75,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Wednesday,36,0,0,Unsafe
2023-09-07,Rohini,28.7325,77.1199,148,0,0,0,0,-0.58,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Thursday,36,0,0,Unsafe
2023-09-08,Rohini,28.7325,77.1199,94,0,0,0,0,-1.04,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Friday,36,0,0,Caution
2023-09-09,Rohini,28.7325,77.1199,41,0,0,0,0,-1.49,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Saturday,36,1,0,Safe
2023-09-10,Rohini,28.7325,77.1199,33,0,0,0,0,-1.56,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Sunday,36,1,0,Safe
2023-09-11,Rohini,28.7325,77.1199,39,0,0,0,0,-1.51,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Monday,37,0,0,Safe
2023-09-12,Rohini,28.7325,77.1199,88,0,0,0,0,-1.09,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Tuesday,37,0,0,Caution
2023-09-13,Rohini,28.7325,77.1199,104,0,0,0,0,-0.95,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Wednesday,37,0,0,Unsafe
2023-09-14,Rohini,28.7325,77.1199,141,0,0,0,0,-0.64,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Thursday,37,0,0,Unsafe
2023-09-15,Rohini,28.7325,77.1199,95,0,0,0,0,-1.03,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Friday,37,0,0,Caution
2023-09-16,Rohini,28.7325,77.1199,84,0,0,0,0,-1.13,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Saturday,37,1,0,Caution
2023-09-17,Rohini,28.7325,77.1199,50,0,0,0,0,-1.42,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Sunday,37,1,0,Safe
2023-09-18,Rohini,28.7325,77.1199,58,0,0,0,0,-1.35,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Monday,38,0,0,Caution
2023-09-19,Rohini,28.7325,77.1199,61,0,0,0,0,-1.32,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Tuesday,38,0,0,Caution
2023-09-20,Rohini,28.7325,77.1199,101,0,0,0,0,-0.98,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Wednesday,38,0,0,Unsafe
2023-09-21,Rohini,28.7325,77.1199,114,0,0,0,0,-0.87,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Thursday,38,0,0,Unsafe
2023-09-22,Rohini,28.7325,77.1199,115,0,0,0,0,-0.86,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Friday,38,0,0,Unsafe
2023-09-23,Rohini,28.7325,77.1199,115,0,0,0,0,-0.86,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Saturday,38,1,0,Unsafe
2023-09-24,Rohini,28.7325,77.1199,148,0,0,0,0,-0.58,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Sunday,38,1,0,Unsafe
2023-09-25,Rohini,28.7325,77.1199,120,0,0,0,0,-0.82,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Monday,39,0,0,Unsafe
2023-09-26,Rohini,28.7325,77.1199,140,0,0,0,0,-0.65,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Tuesday,39,0,0,Unsafe
2023-09-27,Rohini,28.7325,77.1199,130,0,0,0,0,-0.73,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Wednesday,39,0,0,Unsafe
2023-09-28,Rohini,28.7325,77.1199,143,0,0,0,0,-0.62,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Thursday,39,0,0,Unsafe
2023-09-29,Rohini,28.7325,77.1199,168,0,0,0,0,-0.41,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Friday,39,0,0,Unsafe
2023-09-30,Rohini,28.7325,77.1199,187,0,0,0,0,-0.24,-167.0,593.0,0,Regular Day,Monsoon,3,September,9,3,Saturday,39,1,0,Unsafe
2023-10-01,Rohini,28.7325,77.1199,150,0,0,0,0,-0.56,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Sunday,39,1,0,Unsafe
2023-10-02,Rohini,28.7325,77.1199,140,0,0,0,0,-0.65,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Monday,40,0,0,Unsafe
2023-10-03,Rohini,28.7325,77.1199,168,0,0,0,0,-0.41,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Tuesday,40,0,0,Unsafe
2023-10-04,Rohini,28.7325,77.1199,178,0,0,0,0,-0.32,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Wednesday,40,0,0,Unsafe
2023-10-05,Rohini,28.7325,77.1199,179,0,0,0,0,-0.31,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Thursday,40,0,0,Unsafe
2023-10-06,Rohini,28.7325,77.1199,228,0,0,0,0,0.11,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Friday,40,0,0,Unsafe
2023-10-07,Rohini,28.7325,77.1199,286,0,0,0,0,0.61,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Saturday,40,1,0,Unsafe
2023-10-08,Rohini,28.7325,77.1199,206,0,0,0,0,-0.08,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Sunday,40,1,0,Unsafe
2023-10-09,Rohini,28.7325,77.1199,198,0,0,0,0,-0.15,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Monday,41,0,0,Unsafe
2023-10-10,Rohini,28.7325,77.1199,198,0,0,0,0,-0.15,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Tuesday,41,0,0,Unsafe
2023-10-11,Rohini,28.7325,77.1199,182,0,0,0,0,-0.29,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Wednesday,41,0,0,Unsafe
2023-10-12,Rohini,28.7325,77.1199,229,0,0,0,0,0.12,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Thursday,41,0,0,Unsafe
2023-10-13,Rohini,28.7325,77.1199,308,0,0,0,0,0.79,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Friday,41,0,0,Unsafe
2023-10-14,Rohini,28.7325,77.1199,282,0,0,0,0,0.57,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Saturday,41,1,0,Unsafe
2023-10-15,Rohini,28.7325,77.1199,253,0,0,0,0,0.32,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Sunday,41,1,0,Unsafe
2023-10-16,Rohini,28.7325,77.1199,218,0,0,0,0,0.02,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Monday,42,0,0,Unsafe
2023-10-17,Rohini,28.7325,77.1199,80,0,0,0,0,-1.16,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Tuesday,42,0,0,Caution
2023-10-18,Rohini,28.7325,77.1199,136,0,0,0,0,-0.68,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Wednesday,42,0,0,Unsafe
2023-10-19,Rohini,28.7325,77.1199,108,0,0,0,0,-0.92,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Thursday,42,0,0,Unsafe
2023-10-20,Rohini,28.7325,77.1199,250,0,0,0,0,0.3,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Friday,42,0,0,Unsafe
2023-10-21,Rohini,28.7325,77.1199,272,0,0,0,0,0.49,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Saturday,42,1,0,Unsafe
2023-10-22,Rohini,28.7325,77.1199,312,0,0,0,0,0.83,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Sunday,42,1,0,Unsafe
2023-10-23,Rohini,28.7325,77.1199,229,0,0,0,0,0.12,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Monday,43,0,0,Unsafe
2023-10-24,Rohini,28.7325,77.1199,185,0,0,0,0,-0.26,-167.0,593.0,1,Dussehra,Post-Monsoon,4,October,10,4,Tuesday,43,0,0,Unsafe
2023-10-25,Rohini,28.7325,77.1199,221,0,0,0,0,0.05,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Wednesday,43,0,0,Unsafe
2023-10-26,Rohini,28.7325,77.1199,209,0,0,0,0,-0.05,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Thursday,43,0,0,Unsafe
2023-10-27,Rohini,28.7325,77.1199,321,0,0,0,0,0.91,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Friday,43,0,0,Unsafe
2023-10-28,Rohini,28.7325,77.1199,329,0,0,0,0,0.97,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Saturday,43,1,0,Unsafe
2023-10-29,Rohini,28.7325,77.1199,329,0,0,0,0,0.97,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Sunday,43,1,0,Unsafe
2023-10-30,Rohini,28.7325,77.1199,425,0,0,0,0,1.8,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Monday,44,0,0,Unsafe
2023-10-31,Rohini,28.7325,77.1199,413,0,0,0,0,1.7,-167.0,593.0,0,Regular Day,Post-Monsoon,4,October,10,4,Tuesday,44,0,0,Unsafe
2023-11-01,Rohini,28.7325,77.1199,385,0,0,0,0,1.46,-167.0,593.0,0,Regular Day,Post-Monsoon,4,November,11,4,Wednesday,44,0,1,Unsafe
2023-11-02,Rohini,28.7325,77.1199,441,0,0,0,0,1.94,-167.0,593.0,0,Regular Day,Post-Monsoon,4,November,11,4,Thursday,44,0,1,Unsafe
2023-11-03,Rohini,28.7325,77.1199,482,0,0,0,0,2.29,-167.0,593.0,0,Regular Day,Post-Monsoon,4,November,11,4,Friday,44,0,1,Unsafe
2023-11-04,Rohini,28.7325,77.1199,435,0,0,0,0,1.88,-167.0,593.0,0,Regular Day,Post-Monsoon,4,November,11,4,Saturday,44,1,1,Unsafe
2023-11-05,Rohini,28.7325,77.1199,475,0,0,0,0,2.23,-167.0,593.0,0,Regular Day,Post-Monsoon,4,November,11,4,Sunday,44,1,1,Unsafe
2023-11-06,Rohini,28.7325,77.1199,458,0,0,0,0,2.08,-167.0,593.0,0,Regular Day,Post-Monsoon,4,November,11,4,Monday,45,0,1,Unsafe
2023-11-07,Rohini,28.7325,77.1199,443,0,0,0,0,1.95,-167.0,593.0,0,Regular Day,Post-Monsoon,4,November,11,4,Tuesday,45,0,1,Unsafe
2023-11-08,Rohini,28.7325,77.1199,456,0,0,0,0,2.06,-167.0,593.0,0,Regular Day,Post-Monsoon,4,November,11,4,Wednesday,45,0,1,Unsafe
2023-11-09,Rohini,28.7325,77.1199,453,0,0,0,0,2.04,-167.0,593.0,0,Regular Day,Post-Monsoon,4,November,11,4,Thursday,45,0,1,Unsafe
2023-11-10,Rohini,28.7325,77.1199,292,0,0,0,0,0.66,-167.0,593.0,0,Regular Day,Post-Monsoon,4,November,11,4,Friday,45,0,1,Unsafe
2023-11-11,Rohini,28.7325,77.1199,225,0,0,0,0,0.08,-167.0,593.0,0,Regular Day,Post-Monsoon,4,November,11,4,Saturday,45,1,1,Unsafe
2023-11-12,Rohini,28.7325,77.1199,234,0,0,0,0,0.16,-167.0,593.0,1,Diwali,Post-Monsoon,4,November,11,4,Sunday,45,1,1,Unsafe
2023-11-13,Rohini,28.7325,77.1199,387,0,0,0,0,1.47,-167.0,593.0,1,Diwali Day 2,Post-Monsoon,4,November,11,4,Monday,46,0,1,Unsafe
2023-11-14,Rohini,28.7325,77.1199,426,0,0,0,0,1.81,-167.0,593.0,1,Bhai Dooj,Post-Monsoon,4,November,11,4,Tuesday,46,0,1,Unsafe
2023-11-15,Rohini,28.7325,77.1199,425,0,0,0,0,1.8,-167.0,593.0,0,Regular Day,Post-Monsoon,4,November,11,4,Wednesday,46,0,1,Unsafe
2023-11-16,Rohini,28.7325,77.1199,421,0,0,0,0,1.76,-167.0,593.0,0,Regular Day,Post-Monsoon,4,November,11,4,Thursday,46,0,1,Unsafe
2023-11-17,Rohini,28.7325,77.1199,423,0,0,0,0,1.78,-167.0,593.0,0,Regular Day,Post-Monsoon,4,November,11,4,Friday,46,0,1,Unsafe
2023-11-18,Rohini,28.7325,77.1199,344,0,0,0,0,1.1,-167.0,593.0,0,Regular Day,Post-Monsoon,4,November,11,4,Saturday,46,1,1,Unsafe
